ID,OWNERSHIP,REVENUE,EXPERIENCE,MAIN_PRODUCT,NUM_BANKS,POSITION,COMP1,COMP2,COMP3,COMP4,SPEED1,SPEED2,SPEED3,SPEED4,DIGI1,DIGI2,DIGI3,DIGI4,REPU1,REPU2,REPU3,REPU4,RELA1,RELA2,RELA3,RELA4,STAFF1,STAFF2,STAFF3,STAFF4,COLL1,COLL2,COLL3,COLL4,DEC1,DEC2,DEC3,DEC4,WALLET_SHARE
686,2,2,2,3,4,2,5,5,4,5,5,3,5,5,3,3,3,3,4,4,4,4,4,4,4,3,5,5,5,5,4,4,4,4,5,5,5,4,2
687,2,2,4,2,3,1,3,4,4,5,5,5,5,5,3,3,1,3,4,4,4,4,4,5,5,4,3,3,4,4,5,5,5,5,5,4,5,5,1
688,1,2,2,1,2,1,4,5,4,4,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,4,3,3,3,3,4,4,4,4,2,3,2,1,2
689,3,2,3,2,2,2,3,2,2,2,3,3,4,3,4,4,3,4,4,4,4,3,4,3,3,4,4,4,3,3,3,3,3,4,5,3,4,4,1
690,1,2,2,1,2,4,3,3,3,3,3,3,3,3,4,3,4,4,2,2,2,2,2,3,4,3,5,4,5,5,3,3,2,4,4,4,3,4,3
691,1,1,3,2,3,2,2,3,2,2,2,2,3,3,3,4,3,2,3,4,3,2,5,5,4,5,4,4,3,3,5,3,4,4,2,2,2,2,1
692,2,2,2,5,2,2,4,3,4,4,5,5,5,5,3,2,4,2,4,4,4,4,3,4,3,3,4,5,4,4,3,3,3,4,3,4,3,4,1
693,2,1,2,2,2,2,2,3,3,3,5,4,4,5,4,3,4,3,4,4,5,5,3,3,3,3,4,4,4,4,4,5,5,5,3,3,3,4,2
694,1,1,3,3,2,2,4,4,4,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,2,3,3,4,3,4,3,1
695,1,2,1,1,3,2,5,4,4,4,5,5,5,5,3,3,3,3,3,4,5,3,5,5,5,4,3,3,4,3,4,4,4,3,3,4,3,4,1
696,2,2,1,3,3,3,4,5,4,4,4,5,4,3,4,3,5,4,5,5,5,5,3,3,3,2,5,5,5,4,5,5,4,5,5,4,5,5,1
697,1,2,2,5,1,2,5,4,5,5,4,4,3,4,4,3,3,5,5,5,5,5,5,5,5,5,4,3,4,4,5,5,4,4,5,5,5,5,4
698,2,2,1,1,3,2,4,3,4,3,4,3,3,3,3,2,3,3,4,3,4,5,4,5,4,3,2,1,2,1,4,4,3,4,4,4,3,3,1
699,1,2,1,1,2,1,4,3,4,4,4,3,4,3,3,3,3,3,4,4,4,5,4,4,5,4,3,4,4,4,3,3,3,4,3,2,3,3,1
700,2,3,2,2,3,4,3,5,5,4,2,3,2,2,5,5,5,5,4,4,4,5,3,3,2,3,5,4,5,3,4,2,3,4,3,3,2,4,1
701,2,2,4,1,2,2,4,4,3,3,5,4,5,4,4,4,4,4,4,5,4,4,5,5,5,5,4,4,4,4,5,4,4,4,5,5,5,5,3
702,1,2,3,3,2,1,5,5,5,4,4,4,5,3,4,5,4,4,4,4,4,5,3,3,4,4,4,5,4,5,5,5,5,5,5,4,5,4,3
703,1,1,3,4,3,3,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,4,5,4,5,5,4,4,3,4,5,4,3,3,4,5,5,5,3
704,1,1,2,2,1,2,5,4,4,4,3,3,4,4,5,5,5,5,3,3,5,4,2,3,3,4,4,5,4,4,3,3,2,2,5,3,3,4,2
705,1,2,4,1,3,2,3,2,3,2,4,3,3,4,3,2,3,2,5,5,5,5,3,3,4,3,3,2,3,3,2,1,3,2,3,3,2,3,2
706,5,2,3,2,2,2,3,2,3,3,2,3,3,3,4,5,4,4,4,5,4,4,3,4,3,4,5,3,5,4,3,2,2,4,4,4,2,3,3
707,1,2,1,3,2,3,5,5,5,5,4,4,4,4,4,3,3,4,5,5,4,5,2,3,4,4,5,5,5,5,4,3,4,3,5,4,4,4,1
708,3,2,3,1,2,2,4,4,5,4,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,3,4,4,5,5,5,5,4,5,5,4,3
709,1,2,1,2,2,3,3,4,4,4,3,3,3,4,3,4,3,4,4,5,5,4,4,4,4,3,3,2,2,2,5,4,4,5,2,3,2,2,1
710,2,3,2,2,2,3,4,5,5,5,4,4,5,4,3,3,3,3,3,3,3,4,5,5,5,5,3,4,3,3,3,5,4,5,4,3,4,4,2
711,3,3,3,2,1,2,4,3,3,3,3,4,4,3,3,3,3,3,5,4,3,4,2,2,2,2,3,4,4,3,4,3,3,4,3,3,3,3,2
712,2,2,4,1,1,2,3,3,3,4,3,2,3,4,3,2,2,2,4,4,5,5,5,5,4,5,3,3,3,3,2,3,4,3,3,4,3,3,3
713,2,4,3,3,1,2,4,4,3,2,3,3,3,2,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,5,4,5,4,4,4,4,4,3
714,1,1,3,1,4,3,3,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,3,4,3,3,4,4,3,4,3,3,4,3,3,3,3,3,1
715,1,1,4,1,4,2,3,3,4,4,2,2,2,2,4,4,3,4,4,3,3,3,5,4,5,4,3,4,3,3,1,2,1,1,2,2,3,2,1
716,4,1,2,4,2,2,5,4,5,4,4,4,4,3,3,3,4,4,5,5,4,5,3,4,4,4,3,3,3,3,4,3,3,3,5,4,3,5,3
717,3,2,2,3,3,2,4,3,3,3,2,3,3,4,4,3,4,3,3,3,3,4,4,2,3,3,4,5,5,5,3,3,3,2,3,3,4,2,1
718,4,3,3,1,2,4,5,5,4,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,3,4,2,4,3,4,3,4,2
719,1,1,3,1,2,2,4,4,4,5,5,5,5,5,3,3,3,4,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,5,4,4,3
720,2,4,3,1,3,4,4,3,2,3,4,3,3,4,3,3,4,5,4,3,4,4,3,3,4,3,5,3,4,4,3,4,3,5,4,4,3,4,2
721,4,1,4,1,4,2,4,3,4,4,5,4,5,5,3,4,4,3,4,3,5,4,4,4,3,4,5,5,4,5,3,3,3,3,3,3,4,4,1
722,1,4,3,1,2,1,3,3,2,2,3,3,3,3,3,4,3,3,3,4,4,4,4,4,5,5,4,4,4,4,4,5,4,5,3,3,3,3,1
723,1,2,3,1,3,2,4,3,3,3,4,5,4,4,2,2,2,2,3,4,3,4,4,3,4,4,5,5,5,5,3,2,3,3,3,3,3,3,1
724,3,1,2,2,1,2,5,5,5,5,2,4,3,4,5,4,5,5,3,4,4,4,4,5,4,4,4,3,4,4,5,5,5,5,5,5,4,5,4
725,2,2,4,3,4,2,4,3,3,3,5,4,4,4,3,3,3,4,3,4,4,3,4,4,4,3,4,4,5,4,3,4,3,3,3,2,3,3,1
726,3,1,4,2,1,1,4,4,3,3,3,3,3,3,5,4,4,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
727,1,1,4,3,2,4,4,3,4,2,4,4,4,4,5,5,5,4,5,5,5,4,4,4,3,5,3,4,4,5,5,3,3,4,2,3,4,2,1
728,3,1,1,1,2,3,3,3,3,3,2,2,3,3,3,2,3,3,4,4,5,4,4,3,3,3,3,4,3,3,3,3,4,4,3,3,4,3,1
729,1,3,3,5,2,3,3,3,4,3,5,5,4,4,2,3,3,4,4,3,4,4,4,3,3,3,3,3,4,4,4,4,4,5,2,3,3,3,1
730,1,2,1,3,1,1,3,5,4,4,4,3,4,3,5,5,5,5,5,5,5,4,4,5,4,5,4,4,4,3,5,4,3,4,4,5,4,3,4
731,1,1,2,3,4,1,3,4,4,3,4,4,4,5,5,4,5,5,4,4,4,4,4,4,2,4,4,4,3,3,3,3,4,3,3,4,3,4,1
732,3,2,1,3,1,1,5,4,3,3,3,4,4,2,2,3,4,3,3,2,3,3,4,4,5,4,3,3,2,3,3,3,3,3,3,3,4,3,2
733,2,2,3,4,2,3,4,4,3,2,4,4,4,3,4,4,4,4,4,5,3,4,3,3,3,4,3,4,4,4,5,5,5,5,5,4,5,4,2
734,2,1,3,2,1,4,3,3,3,3,3,5,5,5,4,4,4,4,5,5,5,5,4,3,5,4,4,4,5,4,3,4,3,4,4,3,3,3,1
735,1,2,1,1,2,2,5,4,5,5,3,3,4,3,4,4,4,5,4,5,4,5,4,4,4,3,4,5,5,4,4,4,4,4,5,4,5,5,2
736,3,1,3,2,2,1,4,4,5,4,5,4,5,5,4,3,5,3,5,5,5,5,3,4,5,4,3,4,3,4,3,3,3,3,4,4,4,4,3
737,1,1,3,3,2,2,5,4,5,5,5,5,5,5,4,3,3,3,5,5,5,5,2,3,3,3,2,3,3,4,4,3,4,3,4,4,3,4,3
738,3,2,2,3,1,2,4,4,5,4,4,3,3,4,4,3,3,3,3,4,3,4,4,3,3,3,4,4,4,5,5,4,4,4,4,2,3,3,3
739,2,1,2,2,1,2,3,2,2,3,4,5,4,4,3,3,4,5,3,3,3,2,3,3,3,3,2,3,3,3,3,4,4,4,2,3,3,3,2
740,1,2,3,1,2,2,5,5,5,4,5,4,5,5,3,3,4,4,3,4,3,3,4,5,4,4,5,5,5,4,2,2,3,2,4,3,4,3,3
741,2,2,4,2,3,3,4,4,4,4,2,3,3,4,4,4,4,4,3,4,4,4,5,4,4,5,5,4,4,4,3,4,4,3,4,3,3,4,1
742,1,1,1,4,3,1,3,2,3,1,3,2,2,3,3,2,3,2,4,4,4,4,4,3,3,3,5,4,4,4,3,3,3,3,2,3,3,3,1
743,3,2,1,2,1,1,3,3,3,4,5,3,4,4,3,3,3,3,5,5,5,5,3,4,3,3,5,5,5,5,4,4,4,4,4,4,4,4,3
744,2,1,2,2,2,4,5,4,4,4,3,3,4,3,5,5,5,5,5,4,5,4,3,3,2,3,4,4,4,4,2,3,3,2,5,5,5,4,3
745,1,4,4,1,1,2,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,3,4,5,2,3,3,3,3,3,4,3,2
746,4,2,3,2,1,1,4,5,5,4,4,4,5,4,4,4,3,4,3,3,3,4,4,5,5,5,5,5,4,5,3,4,4,3,5,4,4,3,3
747,1,3,3,4,2,2,3,3,4,4,4,4,3,3,5,5,5,4,4,5,4,5,5,5,5,5,4,5,4,5,3,4,4,3,4,4,5,4,3
748,2,2,2,3,2,1,3,2,4,3,3,4,3,3,3,4,3,4,2,2,3,3,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,2,1
749,4,1,3,3,1,2,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,3,5,5,5,5,4
750,2,2,1,2,1,3,4,3,3,3,3,3,4,2,4,4,4,3,5,5,4,4,5,5,5,5,4,3,4,4,3,3,2,3,3,2,4,3,2
751,1,4,3,2,1,2,3,3,3,2,3,4,3,4,3,4,3,5,4,4,4,3,3,4,4,4,4,3,4,3,4,4,5,4,3,2,3,3,2
752,4,2,4,1,3,2,5,4,4,5,5,3,4,5,4,4,3,3,5,4,4,5,4,5,4,5,4,4,5,5,3,3,4,4,5,4,5,4,2
753,2,3,3,3,4,3,3,2,2,3,3,2,3,3,4,3,3,4,4,4,4,4,4,3,3,4,2,3,3,3,3,4,3,3,2,1,2,2,1
754,1,3,4,2,1,2,5,4,4,4,5,4,5,5,5,5,5,5,5,4,5,4,3,4,4,3,5,4,4,4,4,4,3,5,4,4,4,3,3
755,1,1,3,2,1,3,2,2,2,2,3,4,3,3,5,4,4,4,4,2,4,3,3,2,3,4,4,4,4,4,2,3,2,3,4,3,3,4,2
756,3,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,3,1
757,2,2,4,4,4,1,4,3,4,3,4,4,4,4,4,3,3,3,4,5,5,4,4,5,4,4,3,5,4,4,3,4,4,3,4,4,5,4,1
758,2,2,1,1,2,3,5,5,5,4,5,4,5,4,5,5,4,5,3,3,4,4,5,5,5,5,4,4,5,3,5,4,5,4,5,5,5,5,3
759,4,3,3,3,1,2,4,3,4,3,4,5,4,4,3,2,2,3,5,5,5,5,4,4,4,4,4,4,5,4,2,3,4,3,4,3,4,3,2
760,3,3,2,1,1,4,1,2,2,3,3,4,3,4,5,5,5,5,4,4,4,5,5,5,4,5,5,4,4,5,3,3,4,4,4,4,5,5,4
761,1,2,1,2,2,2,3,2,2,3,3,3,4,3,4,3,3,4,5,5,4,5,3,3,3,4,4,4,4,3,3,3,3,3,2,3,3,3,1
762,1,1,3,1,2,4,3,4,3,4,4,4,4,4,5,4,5,4,5,5,5,5,4,3,3,4,3,4,3,4,4,4,3,3,5,5,5,5,3
763,1,3,2,1,1,3,5,5,4,5,5,5,5,5,3,3,4,3,5,4,4,5,4,3,3,4,5,4,4,5,4,4,4,4,5,4,5,5,3
764,3,1,3,2,2,2,5,4,5,4,3,4,3,4,5,5,5,5,4,4,4,4,3,3,3,3,4,3,4,5,4,4,4,3,5,5,4,5,2
765,1,3,3,1,1,2,4,4,5,5,4,4,3,4,3,3,3,3,5,5,5,5,5,4,5,5,3,5,4,3,3,3,4,4,4,5,5,4,4
766,2,2,1,2,3,4,4,5,5,4,3,3,3,3,3,3,4,3,3,4,2,4,3,4,3,3,4,4,4,4,2,2,2,2,4,3,4,4,1
767,3,2,2,4,2,3,3,3,4,4,5,4,5,5,3,3,3,3,4,4,4,4,5,4,5,4,2,2,3,2,4,4,3,5,4,3,3,3,2
768,3,1,3,1,1,1,5,4,4,4,4,4,4,3,2,2,2,2,4,4,4,4,4,3,5,5,4,3,4,5,4,5,4,4,4,4,4,4,3
769,1,2,2,3,2,3,2,2,2,3,3,3,4,2,4,4,3,3,3,2,3,3,3,2,3,3,4,3,4,5,2,2,3,3,1,3,2,2,1
770,3,2,3,2,2,2,4,3,3,4,3,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,3,3,5,5,4,4,3
771,1,2,3,2,4,1,3,2,2,3,3,3,4,4,5,5,5,5,3,3,3,3,4,3,4,3,4,4,4,3,5,4,4,4,3,4,4,3,1
772,3,1,4,1,2,2,4,3,4,4,3,3,2,2,4,4,3,4,3,3,2,3,5,4,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4
773,1,3,3,1,1,2,3,3,3,4,4,4,4,3,5,4,5,5,4,5,5,4,4,4,3,3,4,5,5,4,2,2,3,2,2,2,2,1,1
774,1,3,3,1,3,3,5,4,4,4,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,2
775,3,1,3,1,1,2,3,3,3,4,3,3,2,3,3,4,5,4,3,4,3,3,5,4,4,4,4,2,3,4,4,4,4,3,4,3,3,3,2
776,1,1,2,1,3,3,3,3,3,4,3,3,3,3,3,3,4,4,5,4,4,5,4,4,4,4,4,4,4,5,4,4,3,3,3,4,4,4,3
777,1,1,2,3,2,1,4,3,4,3,5,5,5,5,4,5,4,5,5,5,5,5,2,2,2,2,5,5,5,5,2,2,1,2,5,4,4,5,2
778,2,2,4,4,2,2,3,2,3,3,3,3,3,3,5,4,5,4,4,4,4,4,4,4,4,4,3,2,2,2,4,4,3,4,3,3,3,3,2
779,2,2,3,3,1,2,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4
780,2,2,4,3,2,2,3,3,2,3,5,3,4,4,4,3,5,3,2,3,2,2,4,4,4,3,5,4,4,5,3,3,3,4,2,3,2,3,2
781,2,1,4,1,3,1,4,3,4,4,4,4,5,4,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,3,3,3,3,5,5,5,5,3
782,2,2,4,1,3,2,4,5,5,5,4,4,5,3,4,4,5,4,5,4,5,4,3,2,2,3,4,3,4,4,3,3,3,4,4,4,4,5,1
783,1,2,4,1,1,2,2,2,3,2,3,2,3,3,3,4,2,3,5,4,5,4,4,3,3,3,3,3,3,3,4,4,4,5,3,2,3,3,2
784,1,2,3,1,1,2,3,3,3,4,4,4,4,4,4,4,3,4,4,3,4,4,5,4,5,4,4,4,3,4,5,5,4,5,4,4,4,3,4
785,1,4,2,2,3,2,4,3,3,4,4,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,2
786,4,1,3,2,4,2,4,3,4,4,3,3,2,3,5,4,5,5,5,4,5,4,5,5,5,5,4,5,3,4,3,4,3,4,4,4,4,3,1
787,2,2,3,1,1,3,4,4,4,3,4,4,3,3,5,5,5,4,4,4,5,4,4,4,4,4,3,4,3,3,4,3,2,3,3,3,4,3,3
788,1,2,3,1,2,4,4,4,4,4,3,3,4,4,4,3,4,4,5,4,5,5,4,4,3,3,3,3,3,3,4,4,3,3,4,3,4,4,1
789,2,2,3,3,2,2,5,5,5,5,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,4,3,4,4,4,4,4,4,2
790,4,2,3,3,3,2,3,3,3,2,4,3,5,3,5,5,5,5,4,4,4,4,4,4,3,5,5,5,5,5,4,5,4,5,3,3,3,4,2
791,1,2,3,1,1,1,4,3,5,3,4,4,5,5,5,4,5,5,4,4,4,4,3,3,3,2,4,4,4,3,4,5,5,5,4,4,5,4,2
792,2,4,2,4,1,4,3,3,4,3,5,5,5,5,3,3,3,3,3,4,3,4,5,4,5,4,4,4,4,4,5,5,4,5,4,4,4,4,2
793,2,1,3,5,3,1,3,4,4,4,4,4,5,5,3,3,3,3,4,3,4,4,4,4,4,5,3,4,4,4,2,3,2,3,2,3,2,2,1
794,2,1,2,1,1,2,3,3,4,4,3,3,4,2,5,5,5,4,4,4,4,5,3,3,4,4,2,2,4,3,3,3,3,4,3,4,3,5,2
795,1,2,4,1,2,2,2,3,3,3,2,2,2,3,3,3,4,3,5,4,4,4,4,3,3,3,3,2,3,3,4,4,4,5,4,3,3,3,1
796,3,2,2,2,2,2,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,4,5,4,4,5,4,4,5,4,4,4,5,5,5,5,3
797,4,1,2,4,2,1,4,4,3,4,3,4,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,3
798,2,1,1,4,2,3,4,4,4,4,4,4,3,3,4,3,5,4,5,5,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,3
799,2,1,3,1,2,1,5,5,5,5,5,4,4,5,4,3,4,2,5,4,5,4,5,5,5,5,4,4,3,4,2,4,3,3,5,5,5,5,2
800,4,3,3,2,1,3,4,3,4,3,5,5,4,5,5,5,5,5,5,3,4,4,3,3,2,4,5,5,5,5,4,4,3,4,4,4,4,4,2
